time,"# warm-ups since codes cleared ()","A/C pressure (kPa)","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Air:fuel ratio ()","Ambient air temperature (℉)","Average fuel consumption (MPG)","Average fuel consumption (total) (MPG)","Average fuel consumption 10 sec (MPG)","Average speed (mph)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (MPG)","Calculated instant fuel rate (gal./h)","Catalyst temperature Bank 1 Sensor 1 (℉)","Commanded evaporative purge (%)","Commanded throttle actuator (%)","Control module voltage (V)","Distance traveled since codes cleared (miles)","Distance traveled with MIL on (miles)","Distance travelled (miles)","Distance travelled (total) (miles)","Engine coolant temperature (℉)","Engine RPM (rpm)","Ethanol fuel percent (%)","Evap. system vapor pressure (Pa)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel level input (%) (%)","Fuel level input (V) (gallon)","Fuel rail press. (kPa)","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℉)","Knock retard (°)","Lambda ()","Learned octane ()","Long term fuel % trim - Bank 1 (%)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Short term fuel trim (%)","Oxygen sensor 2 Bank 1 Voltage (V)","Power from MAF (hp)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Throttle Position Actually (°)","Throttle Position Desired (°)","Timing advance (°)","Transmission Odometer (℉)","Vane position sensor (V)","Variable camshaft actual advance #1 (°)","Vehicle acceleration (g)","Vehicle speed (mph)",
06:32:00.447,,,,,,,,,,,,,,,,,,,,,,,,,,132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:00.596,,,,,,,,,,,,0.0156744453708999,,,,,,,,,,,,0.00224817953774954,6.31737010499309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:00.672,,,,,,,,,,,,,,,,,,774.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:00.743,,,,,,,,,,,,,,,,,,,,,,,,,,132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:00.814,,,,,,,,,,,,0.0156678319939882,,,,,,,,,,,,0.00224817953774954,6.31737010499309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:00.881,,,,,,,,,,,,,,,,,,774.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:00.983,,,,,,,,,,,,,,,,,,,,,,,,,,132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:01.103,,,,,,,,,,,,0.0156590691247453,,,,,,,,,,,,0.00224817953774954,6.31737010499309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:01.167,,,,,,,,,,,,,,,,,,774.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:01.239,,,,,,,,,,,,,,,,,,,,,,,,,,132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:01.332,,,,,,,,,,,,0.0156521208035579,,,,,,,,,,,,0.00224817953774954,6.31737010499309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:01.400,,,,,,,,,,,,,,,,,,774.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:01.594,,,,,,,,,,,,,,,,,,,,,,,,,,132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:01.795,,,,,,,,,,,,0.0156381212593546,,,,,,,,,,,,0.00224817953774954,6.31737010499309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:02.000,,,,,,,,,,,,,,,,,,774.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:02.131,,,,,,,,,,,,,,,,,,,,,,,,,,132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:02.279,,,,,,,,,,,,0.015623511020444,,,,,,,,,,,,0.00224817953774954,6.31737010499309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:02.356,,,,,,,,,,,,,,,,,,774.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:02.445,,,,,,,,,,,,,,,,,,,,,,,,,,132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:02.593,,,,,,,,,,,,0.0156140352231101,,,,,,,,,,,,0.00224817953774954,6.31737010499309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:02.773,,,,,,,,,,,,,,,,,,774.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:02.922,,,,,,,,,,,,,,,,,,,,,,,,,,132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:03.072,,,,,,,,,,,,0.0155996377415679,,,,,,,,,,,,0.00224817953774954,6.31737010499309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:03.150,,,,,,,,,,,,,,,,,,774.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:03.217,,,,,,,,,,,,,,,,,,,,,,,,,,132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:03.317,,,,,,,,,,,,0.0155922720739087,,,,,,,,,,,,0.00224817953774954,6.31737010499309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:03.460,,,,,,,,,,,,,,,,,,774.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:03.612,,,,,,,,,,,,,,,,,,,,,,,,,,132.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:03.756,,,,,,,,,,,,0.0155790910301049,,,,,,,,,,,,0.00224817953774954,6.31737010499309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:03.852,,,,,,,,,,,,,,,,,,774.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:03.998,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:04.154,,,,,,,,,,,,0.0479281727831726,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23388704659175,42.2532410721387,
06:32:04.307,,,,,,,,,,,,,,,,,,774.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:04.491,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:04.621,,,,,,,,,,,,0.0478851741003419,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
06:32:04.726,,,,,,,,,,,,,,,,,,774.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:04.874,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:05.010,,,,,,,,,,,,0.0478493786232619,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
06:32:05.088,,,,,,,,,,,,,,,,,,774.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:05.156,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:05.223,,,,,,,,,,,,0.0478298471095809,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:05.290,,,,,,,,,,,,,,,,,,774.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:05.438,,,,,,,,,,,,0.0478101212176906,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.50038077526713,0,
06:32:05.511,,,,,,,,,,,,,,,,,,774.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:05.577,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:05.669,,,,,,,,,,,,0.0477889705712948,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:05.740,,,,,,,,,,,,,,,,,,774.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:05.831,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:05.980,,,,,,,,,,,,0.0477604820359711,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:06.131,,,,,,,,,,,,,,,,,,774.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:06.295,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:06.469,,,,,,,,,,,,0.0477157326977064,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:06.665,,,,,,,,,,,,,,,,,,774.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:06.856,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:06.993,,,,,,,,,,,,0.047667932389359,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:07.186,,,,,,,,,,,,,,,,,,774.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:07.317,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:07.390,,,,,,,,,,,,0.0476317290034453,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:07.483,,,,,,,,,,,,,,,,,,774.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:07.620,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:07.725,,,,,,,,,,,,0.0476012365918696,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:07.873,,,,,,,,,,,,,,,,,,774.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:07.944,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:08.064,,,,,,,,,,,,0.0475704826310025,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:08.204,,,,,,,,,,,,,,,,,,774.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:08.346,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:08.494,,,,,,,,,,,,0.0475314147061194,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:08.589,,,,,,,,,,,,,,,,,,774.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:08.775,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:08.897,,,,,,,,,,,,0.0474949522644405,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:09.045,,,,,,,,,,,,,,,,,,774.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:09.227,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:09.379,,,,,,,,,,,,0.0474513443318058,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:09.507,,,,,,,,,,,,,,,,,,774.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:09.583,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:09.651,,,,,,,,,,,,0.0474267992968855,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:09.753,,,,,,,,,,,,,,,,,,774.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:09.905,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:10.056,,,,,,,,,,,,0.0473902702859125,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:10.152,,,,,,,,,,,,,,,,,,774.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:10.300,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:10.451,,,,,,,,,,,,0.0473546503446328,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:10.613,,,,,,,,,,,,,,,,,,774.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:10.796,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:10.925,,,,,,,,,,,,0.0473120146894212,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:11.020,,,,,,,,,,,,,,,,,,774.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:11.169,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:11.320,,,,,,,,,,,,0.0472765614440553,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:11.407,,,,,,,,,,,,,,,,,,774.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:11.507,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:11.657,,,,,,,,,,,,0.0472463190606925,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:11.788,,,,,,,,,,,,,,,,,,775.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:12.001,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:12.224,,,,,,,,,,,,0.0471956055647872,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:12.375,,,,,,,,,,,,,,,,,,775.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:12.519,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:12.598,,,,,,,,,,,,0.0471621983601337,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:12.688,,,,,,,,,,,,,,,,,,775.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:12.853,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:13.006,,,,,,,,,,,,0.047125869767554,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:13.147,,,,,,,,,,,,,,,,,,775.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:13.238,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:13.383,,,,,,,,,,,,0.0470922931043473,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:13.538,,,,,,,,,,,,,,,,,,775.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:13.720,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:13.871,,,,,,,,,,,,0.047048878406696,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:14.028,,,,,,,,,,,,,,,,,,775.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:14.196,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:14.338,,,,,,,,,,,,0.0470073966328355,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:14.562,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:14.633,,,,,,,,,,,,0.0469812737757635,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:14.699,,,,,,,,,,,,,,,,,,775.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:14.767,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:14.866,,,,,,,,,,,,0.0469606654777958,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:15.016,,,,,,,,,,,,,,,,,,775.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:15.172,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:15.345,,,,,,,,,,,,0.0469183281493376,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:15.494,,,,,,,,,,,,,,,,,,775.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:15.639,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:15.709,,,,,,,,,,,,0.0468861979218759,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:15.778,,,,,,,,,,,,,,,,,,775.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:15.846,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:15.947,,,,,,,,,,,,0.0468651489274023,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:16.101,,,,,,,,,,,,,,,,,,775.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:16.230,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:16.331,,,,,,,,,,,,0.046831383431723,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:16.473,,,,,,,,,,,,,,,,,,775.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:16.554,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:16.760,,,,,,,,,,,,0.0467935984590996,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:16.971,,,,,,,,,,,,,,,,,,775.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:17.149,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:17.291,,,,,,,,,,,,0.0467470176516102,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:17.433,,,,,,,,,,,,,,,,,,775.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:17.503,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:17.581,,,,,,,,,,,,0.0467215821096155,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:17.653,,,,,,,,,,,,,,,,,,775.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:17.813,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:17.990,,,,,,,,,,,,0.0466857697879595,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:18.119,,,,,,,,,,,,,,,,,,775.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:18.224,,,,,,,,,,,,,,,,,,,,,,,,,,136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:18.368,,,,,,,,,,,,0.0466527719261231,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:18.517,,,,,,,,,,,,,,,,,,775.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:18.612,,,,,,,,,,,,,,,,,,,,,,,,,,134.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:18.757,,,,,,,,,,,,0.0466188007690941,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:18.907,,,,,,,,,,,,,,,,,,775.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:18.984,,,,,,,,,,,,,,,,,,,,,,,,,,136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:19.053,,,,,,,,,,,,0.0465929794034893,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:19.246,,,,,,,,,,,,,,,,,,775.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:19.404,,,,,,,,,,,,,,,,,,,,,,,,,,136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:19.529,,,,,,,,,,,,0.0465516036630474,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:19.628,,,,,,,,,,,,,,,,,,775.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:19.781,,,,,,,,,,,,,,,,,,,,,,,,,,136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:19.855,,,,,,,,,,,,0.0465232427364404,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:19.923,,,,,,,,,,,,,,,,,,775.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:20.024,,,,,,,,,,,,,,,,,,,,,,,,,,136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:20.173,,,,,,,,,,,,0.0464956130879541,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:20.328,,,,,,,,,,,,,,,,,,775.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:20.503,,,,,,,,,,,,,,,,,,,,,,,,,,136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:20.658,,,,,,,,,,,,0.0464535609399067,,,,,,,,,,,,0.006921695510027,6.32204362096537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:32:20.880,,,,,,,,,,,,,,,,,,775.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:32:20.948,,,,,,,,,,,,,,,,,,,,,,,,,,136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
